id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_estimee,indicateur_retour,profit_net_estime,mois,nombre_commandes_par_client,valeur_vie_client
CMD100136,2025-12-23,C0135,Brazzaville,Beauté,Produit_Beauté_28,25.72,3,0.06,2.15,Mobile Money,Email,1.72,Livrée,72.53039999999999,36.26519999999999,0,32.395199999999996,2025-12,21,4106.4007
CMD100137,2025-07-30,C0331,Kinshasa,Électronique,Produit_Électronique_10,258.23,3,0.29,3.56,Virement,Instagram Ads,11.55,Retournée,550.0299,110.00598000000001,1,-15.11,2025-07,16,2654.8624
CMD100138,2025-07-19,C0157,Dakar,Électronique,Produit_Électronique_29,645.9,1,0.05,5.31,Virement,Google Ads,6.58,Livrée,613.6049999999999,122.72099999999999,0,110.83099999999999,2025-07,26,11553.7392
CMD100139,2025-08-01,C0155,Kinshasa,Électronique,Produit_Électronique_33,433.37,3,0.08,9.34,Virement,Influenceur,6.96,Livrée,1196.1012,239.22024000000002,0,222.92024,2025-08,17,4307.5749
CMD100140,2025-11-16,C0041,Kinshasa,Mode,Produit_Mode_48,40.15,1,0.29,3.7,Paiement à la livraison,Google Ads,7.42,Livrée,28.5065,12.827925,0,1.7079250000000012,2025-11,15,3571.7734
CMD100141,2025-09-21,C0052,Abidjan,Mode,Produit_Mode_49,57.28,1,0.24,8.81,Carte,Influenceur,15.71,Livrée,43.5328,19.589760000000002,0,-4.9302399999999995,2025-09,19,3074.82
CMD100142,2025-12-20,C1180,Lomé,Beauté,Produit_Beauté_31,20.46,3,0.02,2.19,Mobile Money,Email,1.79,Livrée,60.1524,30.0762,0,26.0962,2025-12,1,60.1524
CMD100143,2025-11-10,C1876,Dakar,Beauté,Produit_Beauté_41,28.46,3,0.15,7.56,Paiement à la livraison,Instagram Ads,10.94,Livrée,72.573,36.2865,0,17.786499999999997,2025-11,2,217.09500000000003
CMD100144,2025-11-03,C0962,Abidjan,Mode,Produit_Mode_21,54.65,3,0.25,4.12,Virement,Instagram Ads,11.03,Livrée,122.96249999999999,55.333124999999995,0,40.183125,2025-11,2,695.2705
CMD100145,2025-12-19,C0082,Douala,Beauté,Produit_Beauté_43,33.83,1,0.1,8.4,Virement,Instagram Ads,8.55,Livrée,30.447,15.2235,0,-1.7265000000000015,2025-12,23,7351.238149999999
CMD100146,2025-10-11,C1126,Douala,Électronique,Produit_Électronique_21,439.71,2,0.16,9.96,Carte,Instagram Ads,6.9,Annulée,0.0,0.0,0,-16.86,2025-10,2,164.77679999999998
CMD100148,2025-11-16,C0027,Kinshasa,Mode,Produit_Mode_40,59.71,3,0.1,6.32,Virement,Influenceur,18.83,Livrée,161.217,72.54765,0,47.39765000000001,2025-11,22,6687.1651999999995
CMD100149,2025-11-05,C1556,Douala,Maison,Produit_Maison_36,71.42,2,0.25,2.5,Virement,Instagram Ads,13.65,Annulée,0.0,0.0,0,-16.15,2025-11,2,226.43280000000001
CMD100150,2025-08-03,C0897,Kinshasa,Électronique,Produit_Électronique_8,261.19,2,0.1,6.13,Paiement à la livraison,Influenceur,13.61,Livrée,470.142,94.0284,0,74.28840000000001,2025-08,3,524.5341
CMD100151,2025-07-08,C1246,Douala,Maison,Produit_Maison_36,58.49,2,0.04,7.39,Virement,Email,1.1,Livrée,112.3008,39.305279999999996,0,30.815279999999994,2025-07,2,167.1408
CMD100152,2025-07-04,C0047,Dakar,Mode,Produit_Mode_30,34.58,2,0.15,7.13,Carte,Instagram Ads,6.74,Livrée,58.785999999999994,26.453699999999998,0,12.583699999999999,2025-07,16,4264.5471
CMD100153,2025-07-31,C0315,Kinshasa,Beauté,Produit_Beauté_33,21.4,2,0.2,9.62,Virement,Instagram Ads,6.39,Livrée,34.24,17.12,0,1.110000000000002,2025-07,22,6989.2682
CMD100154,2025-12-28,C0247,Kinshasa,Maison,Produit_Maison_30,117.58,1,0.07,9.01,Mobile Money,Instagram Ads,12.77,Livrée,109.34939999999999,38.27228999999999,0,16.492289999999993,2025-12,10,2567.9197999999997
CMD100155,2025-11-19,C0097,Cotonou,Mode,Produit_Mode_5,40.15,1,0.2,3.69,Mobile Money,Instagram Ads,8.65,Livrée,32.12,14.453999999999999,0,2.113999999999999,2025-11,16,3893.8463
CMD100156,2025-09-09,C1749,Kinshasa,Mode,Produit_Mode_1,17.56,3,0.09,2.5,Virement,Instagram Ads,6.21,Livrée,47.93879999999999,21.572459999999996,0,12.862459999999995,2025-09,2,259.9248
CMD100157,2025-09-11,C1715,Brazzaville,Mode,Produit_Mode_10,53.23,1,0.11,8.34,Paiement à la livraison,Instagram Ads,6.74,Livrée,47.3747,21.318614999999998,0,6.238614999999998,2025-09,2,142.30949999999999
CMD100158,2025-10-23,C0176,Dakar,Mode,Produit_Mode_30,45.71,2,0.23,2.15,Paiement à la livraison,Google Ads,5.08,Livrée,70.3934,31.677030000000002,0,24.447030000000005,2025-10,22,4780.5404
CMD100159,2025-09-21,C1428,Lomé,Électronique,Produit_Électronique_15,139.14,2,0.2,2.52,Paiement à la livraison,Instagram Ads,8.24,Livrée,222.624,44.5248,0,33.764799999999994,2025-09,5,1592.3001000000002
CMD100160,2025-10-14,C0381,Kinshasa,Électronique,Produit_Électronique_25,497.93,1,0.01,5.81,Paiement à la livraison,Google Ads,4.62,Livrée,492.9507,98.59014,0,88.16014,2025-10,11,1609.6067
CMD100161,2025-12-17,C1335,Abidjan,Mode,Produit_Mode_3,20.38,2,0.29,8.47,Paiement à la livraison,Instagram Ads,6.33,Livrée,28.9396,13.02282,0,-1.7771800000000013,2025-12,4,546.9898999999999
CMD100162,2025-08-02,C0302,Abidjan,Électronique,Produit_Électronique_29,389.48,1,0.05,5.6,Carte,Google Ads,4.13,Livrée,370.006,74.0012,0,64.27120000000001,2025-08,17,3134.6522
CMD100163,2025-07-26,C0233,Kinshasa,Électronique,Produit_Maison_27,126.11,1,0.0,2.84,Mobile Money,Email,1.62,Retournée,126.11,25.222,1,-4.460000000000001,2025-07,12,2677.4373
CMD100164,2025-12-15,C0153,Douala,Électronique,Produit_Électronique_40,307.71,3,0.09,8.64,Virement,Influenceur,12.79,Livrée,840.0482999999999,168.00966,0,146.57966000000002,2025-12,17,2285.4867
CMD100165,2025-12-25,C0041,Abidjan,Électronique,Produit_Électronique_21,127.37,3,0.29,3.65,Paiement à la livraison,Instagram Ads,7.95,Livrée,271.2981,54.25962,0,42.65962,2025-12,15,3571.7734
CMD100166,2025-12-08,C1555,Kinshasa,Électronique,Produit_Électronique_40,477.0,2,0.09,5.89,Carte,Email,0.69,Livrée,868.14,173.62800000000001,0,167.04800000000003,2025-12,5,1093.0891
CMD100167,2025-07-18,C0350,Douala,Maison,Produit_Maison_28,168.99,2,0.13,5.52,Carte,Instagram Ads,14.28,Livrée,294.0426,102.91490999999999,0,83.11491,2025-07,17,5553.1116999999995
CMD100168,2025-07-26,C1441,Libreville,Mode,Produit_Mode_11,32.74,3,0.21,9.35,Paiement à la livraison,Influenceur,17.54,Livrée,77.5938,34.917210000000004,0,8.027210000000004,2025-07,3,440.5168
CMD100169,2025-12-25,C0014,Lomé,Mode,Produit_Mode_19,35.03,1,0.24,8.03,Carte,Influenceur,9.12,Retournée,26.6228,11.980260000000001,1,-17.15,2025-12,13,3426.8622000000005
CMD100170,2025-09-30,C0074,Douala,Électronique,Produit_Électronique_11,335.18,1,0.08,6.34,Mobile Money,Google Ads,7.2,Livrée,308.36560000000003,61.67312000000001,0,48.133120000000005,2025-09,12,3552.1742999999997
CMD100171,2025-08-14,C0195,Douala,Mode,Produit_Mode_15,44.71,3,0.09,3.29,Mobile Money,Instagram Ads,5.94,Livrée,122.0583,54.926235000000005,0,45.69623500000001,2025-08,19,4920.4666
CMD100172,2025-10-27,C0941,Lomé,Mode,Produit_Mode_30,48.09,3,0.25,3.5,Carte,Email,1.33,Livrée,108.20250000000001,48.69112500000001,0,43.86112500000001,2025-10,3,561.1918
CMD100173,2025-09-12,C0323,Lomé,Mode,Produit_Mode_38,45.12,2,0.26,7.43,Virement,Google Ads,6.75,Livrée,66.77759999999999,30.049919999999997,0,15.869919999999997,2025-09,15,3858.8749
CMD100174,2025-09-15,C0868,Cotonou,Beauté,Produit_Beauté_20,26.85,2,0.16,5.3,Paiement à la livraison,Instagram Ads,12.22,Livrée,45.108000000000004,22.554000000000002,0,5.034000000000001,2025-09,3,539.6788
CMD100175,2025-08-20,C1747,Kinshasa,Beauté,Produit_Beauté_25,25.005000000000003,2,0.1,7.79,Mobile Money,Instagram Ads,8.88,Livrée,45.00900000000001,22.504500000000004,0,5.834500000000004,2025-08,3,479.99699999999996
CMD100176,2025-11-24,C0151,Kinshasa,Électronique,Produit_Électronique_2,370.7,2,0.06,7.56,Virement,Email,0.98,Livrée,696.9159999999999,139.3832,0,130.8432,2025-11,17,3920.9179
CMD100177,2025-12-16,C0004,Brazzaville,Maison,Produit_Maison_39,119.76,1,0.05,2.71,Carte,Google Ads,4.64,Livrée,113.772,39.8202,0,32.4702,2025-12,18,5371.3886999999995
CMD100178,2025-11-05,C1849,Douala,Électronique,Produit_Électronique_15,422.78,1,0.05,7.92,Virement,Google Ads,7.96,Livrée,401.64099999999996,80.3282,0,64.4482,2025-11,2,522.8348
CMD100179,2025-12-10,C0128,Kinshasa,Maison,Produit_Maison_41,143.07,1,0.02,9.44,Mobile Money,Influenceur,15.16,Livrée,140.2086,49.07301,0,24.47301,2025-12,16,3836.0643999999998
CMD100180,2025-07-25,C1323,Kinshasa,Beauté,Produit_Beauté_3,21.71,1,0.02,2.64,Paiement à la livraison,Google Ads,5.41,Livrée,21.2758,10.6379,0,2.5878999999999994,2025-07,4,1849.4524999999999
CMD100181,2025-11-26,C0067,Douala,Maison,Produit_Maison_21,141.15,1,0.0,9.38,Virement,Google Ads,3.66,Annulée,0.0,0.0,0,-13.040000000000001,2025-11,20,8476.4071
CMD100182,2025-10-15,C0067,Kinshasa,Mode,Produit_Mode_34,53.29,2,0.1,2.27,Virement,Instagram Ads,9.5,Livrée,95.922,43.1649,0,31.3949,2025-10,20,8476.4071
CMD100183,2025-11-06,C1700,Libreville,Électronique,Produit_Électronique_19,316.88,1,0.13,6.39,Paiement à la livraison,Instagram Ads,12.72,Livrée,275.6856,55.13712000000001,0,36.02712000000001,2025-11,2,376.2516
CMD100184,2025-09-25,C0959,Cotonou,Électronique,Produit_Électronique_49,539.17,2,0.1,5.71,Mobile Money,Google Ads,3.99,Livrée,970.506,194.1012,0,184.4012,2025-09,3,1259.226
CMD100186,2025-10-02,C0202,Kinshasa,Maison,Produit_Maison_30,160.48,3,0.05,9.57,Carte,Google Ads,5.42,Retournée,457.36799999999994,160.07879999999997,1,-14.98999999999998,2025-10,15,3853.3824
CMD100187,2025-10-03,C1376,Dakar,Beauté,Produit_Beauté_41,6.73,2,0.05,4.85,Paiement à la livraison,Influenceur,5.79,Livrée,12.787,6.3935,0,-4.246499999999999,2025-10,3,319.618
CMD100188,2025-10-04,C0119,Lomé,Maison,Produit_Maison_40,34.67,1,0.13,9.04,Virement,Instagram Ads,12.57,Livrée,30.1629,10.557015,0,-11.052985,2025-10,22,5904.3007
CMD100189,2025-08-26,C1301,Kinshasa,Maison,Produit_Maison_42,118.54,1,0.08,4.26,Virement,Email,1.33,Livrée,109.05680000000001,38.16988,0,32.57988,2025-08,1,109.05680000000001
CMD100190,2025-10-13,C0023,Lomé,Mode,Produit_Mode_32,27.95,3,0.24,8.34,Virement,Instagram Ads,14.64,Livrée,63.726,28.6767,0,5.6967,2025-10,12,1585.7729
CMD100191,2025-07-30,C0275,Dakar,Mode,Produit_Mode_24,8.05,3,0.1,3.33,Paiement à la livraison,Google Ads,5.24,Livrée,21.735000000000003,9.780750000000001,0,1.2107500000000009,2025-07,14,3459.6516
CMD100192,2025-12-19,C1426,Abidjan,Beauté,Produit_Beauté_38,45.35,3,0.27,2.67,Paiement à la livraison,Instagram Ads,11.54,Livrée,99.3165,49.65825,0,35.44825,2025-12,4,258.0529
CMD100193,2025-08-09,C1341,Lomé,Électronique,Produit_Maison_40,127.31,2,0.3,9.98,Paiement à la livraison,Instagram Ads,9.85,Livrée,178.23399999999998,35.6468,0,15.816799999999999,2025-08,2,226.6914
CMD100194,2025-10-13,C0572,Dakar,Maison,Produit_Maison_14,135.6,3,0.07,8.87,Virement,Email,0.62,Retournée,378.32399999999996,132.41339999999997,1,-9.490000000000009,2025-10,3,458.47159999999997
CMD100195,2025-10-22,C0120,Douala,Beauté,Produit_Beauté_35,18.82,3,0.1,8.55,Virement,Google Ads,4.57,Livrée,50.814,25.407,0,12.286999999999999,2025-10,29,9514.3431
CMD100196,2025-12-13,C0203,Douala,Électronique,Produit_Maison_6,101.72,2,0.11,7.21,Paiement à la livraison,Instagram Ads,6.42,Livrée,181.0616,36.21232,0,22.582319999999996,2025-12,22,3761.26065
CMD100197,2025-12-17,C0327,Abidjan,Beauté,Produit_Beauté_4,22.58,1,0.08,4.52,Carte,Google Ads,6.7,Livrée,20.7736,10.3868,0,-0.8332000000000006,2025-12,15,5507.2686
CMD100198,2025-09-24,C0064,Dakar,Électronique,Produit_Électronique_5,456.35,1,0.03,3.7,Mobile Money,Google Ads,5.56,Livrée,442.65950000000004,88.53190000000001,0,79.2719,2025-09,11,3652.4591
CMD100199,2025-11-19,C0110,Abidjan,Électronique,Produit_Électronique_22,375.34000000000003,2,0.09,7.21,Mobile Money,Google Ads,3.3,Livrée,683.1188000000001,136.62376000000003,0,126.11376000000003,2025-11,14,4045.91125
CMD100200,2025-08-07,C1220,Kinshasa,Maison,Produit_Maison_9,104.83,2,0.09,5.38,Mobile Money,Email,1.07,Retournée,190.7906,66.77671,1,-6.450000000000003,2025-08,7,733.2510000000001
CMD100201,2025-11-16,C0089,Dakar,Électronique,Produit_Électronique_9,375.34000000000003,2,0.1,8.72,Carte,Influenceur,15.19,Retournée,675.6120000000001,135.12240000000003,1,-23.909999999999997,2025-11,18,4880.4629
CMD100202,2025-07-04,C0121,Dakar,Maison,Produit_Maison_12,201.67,1,0.27,3.94,Carte,Instagram Ads,6.13,Livrée,147.2191,51.52668499999999,0,41.45668499999999,2025-07,16,4838.2753
CMD100203,2025-09-06,C0379,Douala,Électronique,Produit_Électronique_31,375.34000000000003,1,0.01,9.02,Carte,Google Ads,5.99,Retournée,371.58660000000003,74.31732000000001,1,-15.009999999999998,2025-09,25,8995.6496
CMD100204,2025-10-23,C1051,Abidjan,Maison,Produit_Maison_33,142.37,2,0.0,2.51,Paiement à la livraison,Google Ads,7.28,Livrée,284.74,99.65899999999999,0,89.86899999999999,2025-10,2,321.2628
CMD100205,2025-08-26,C0088,Douala,Électronique,Produit_Beauté_30,43.02,1,0.05,2.2,Virement,Google Ads,3.32,Livrée,40.869,8.1738,0,2.6538,2025-08,13,4240.15065
CMD100206,2025-12-12,C0124,Kinshasa,Beauté,Produit_Beauté_28,24.39,3,0.09,7.62,Paiement à la livraison,Google Ads,6.16,Livrée,66.5847,33.29235,0,19.512349999999998,2025-12,16,4145.1308500000005
CMD100207,2025-12-23,C0364,Douala,Électronique,Produit_Électronique_21,505.06,2,0.1,4.15,Carte,Google Ads,5.36,Retournée,909.1080000000001,181.82160000000002,1,-9.51000000000002,2025-12,19,8252.4673
CMD100208,2025-12-03,C0064,Cotonou,Mode,Produit_Mode_25,52.1,3,0.29,4.25,Virement,Instagram Ads,8.31,Livrée,110.973,49.93785,0,37.377849999999995,2025-12,11,3652.4591
CMD100209,2025-11-30,C0232,Douala,Électronique,Produit_Électronique_42,375.34000000000003,2,0.0,5.51,Carte,Influenceur,11.41,Livrée,750.6800000000001,150.13600000000002,0,133.21600000000004,2025-11,20,4775.51385
CMD100210,2025-12-14,C1129,Abidjan,Électronique,Produit_Électronique_28,330.31,1,0.14,9.94,Mobile Money,Instagram Ads,10.07,Livrée,284.0666,56.813320000000004,0,36.80332000000001,2025-12,4,959.8816499999999
CMD100211,2025-10-24,C0847,Abidjan,Électronique,Produit_Électronique_26,502.45,1,0.23,4.37,Paiement à la livraison,Instagram Ads,13.82,Livrée,386.8865,77.3773,0,59.1873,2025-10,1,386.8865
CMD100212,2025-10-15,C0640,Brazzaville,Beauté,Produit_Beauté_24,30.5,2,0.11,5.07,Virement,Instagram Ads,5.6,Livrée,54.29,27.145,0,16.475,2025-10,2,127.4708
CMD100213,2025-08-09,C0971,Abidjan,Mode,Produit_Mode_6,46.29,3,0.19,5.3,Carte,Email,1.11,Retournée,112.48470000000002,50.61811500000001,1,-6.409999999999997,2025-08,5,550.0811000000001
CMD100214,2025-10-19,C0378,Dakar,Mode,Produit_Mode_36,43.49,2,0.28,9.22,Mobile Money,Google Ads,6.62,Livrée,62.6256,28.18152,0,12.34152,2025-10,18,4376.257
CMD100215,2025-07-16,C0287,Kinshasa,Électronique,Produit_Électronique_23,509.63,2,0.1,2.98,Paiement à la livraison,Instagram Ads,7.95,Livrée,917.3340000000001,183.46680000000003,0,172.53680000000006,2025-07,14,3489.5337
CMD100216,2025-12-18,C0866,Abidjan,Beauté,Produit_Beauté_19,25.005000000000003,1,0.04,5.57,Carte,Google Ads,4.53,Livrée,24.004800000000003,12.002400000000002,0,1.902400000000001,2025-12,1,24.004800000000003
CMD100217,2025-12-01,C0053,Lomé,Maison,Produit_Maison_10,171.49,3,0.01,5.14,Mobile Money,Google Ads,4.85,Livrée,509.3253,178.263855,0,168.27385500000003,2025-12,18,6617.6381
CMD100218,2025-12-16,C0055,Douala,Électronique,Produit_Beauté_49,28.59,1,0.03,4.72,Carte,Influenceur,14.19,Livrée,27.7323,5.54646,0,-13.36354,2025-12,12,2362.6328
CMD100219,2025-09-10,C0219,Kinshasa,Électronique,Produit_Électronique_39,276.44,1,0.26,2.84,Carte,Instagram Ads,10.31,Livrée,204.5656,40.91312,0,27.76312,2025-09,19,3743.2685
CMD100220,2025-12-16,C0547,Brazzaville,Électronique,Produit_Électronique_45,266.23,2,0.06,5.67,Virement,Instagram Ads,8.88,Retournée,500.5124,100.10248000000001,1,-14.549999999999997,2025-12,1,500.5124
CMD100221,2025-09-18,C0718,Libreville,Électronique,Produit_Électronique_37,411.72,1,0.14,2.71,Mobile Money,Instagram Ads,9.74,Retournée,354.0792,70.81584000000001,1,-12.449999999999996,2025-09,5,1029.3314
CMD100222,2025-12-16,C0072,Kinshasa,Beauté,Produit_Beauté_6,46.06,1,0.08,2.46,Carte,Google Ads,4.3,Livrée,42.37520000000001,21.187600000000003,0,14.427600000000002,2025-12,18,3326.3089999999997
CMD100223,2025-11-13,C0214,Abidjan,Mode,Produit_Mode_24,12.92,3,0.14,5.91,Mobile Money,Email,0.71,Livrée,33.3336,15.000119999999999,0,8.380119999999998,2025-11,20,7089.9391
CMD100224,2025-09-18,C1590,Brazzaville,Mode,Produit_Mode_4,44.38,1,0.17,9.26,Carte,Google Ads,7.26,Livrée,36.8354,16.57593,0,0.055930000000000035,2025-09,2,436.19149999999996
CMD100225,2025-08-09,C0316,Douala,Électronique,Produit_Électronique_18,507.94,2,0.05,8.35,Carte,Google Ads,6.95,Annulée,0.0,0.0,0,-15.3,2025-08,15,1967.3508000000002
CMD100226,2025-10-22,C0994,Cotonou,Électronique,Produit_Électronique_18,445.25,2,0.04,6.09,Paiement à la livraison,Email,0.8,Livrée,854.88,170.976,0,164.08599999999998,2025-10,1,854.88
CMD100227,2025-08-25,C0233,Douala,Mode,Produit_Mode_34,39.56,3,0.16,5.81,Paiement à la livraison,Influenceur,16.91,Livrée,99.69120000000001,44.86104,0,22.14104,2025-08,12,2677.4373
CMD100228,2025-12-18,C0112,Kinshasa,Maison,Produit_Maison_1,79.07,3,0.04,5.81,Carte,Influenceur,4.31,Livrée,227.72159999999997,79.70255999999998,0,69.58255999999997,2025-12,15,4957.7804
CMD100229,2025-08-22,C0108,Dakar,Beauté,Produit_Beauté_19,18.64,2,0.06,6.23,Virement,Email,1.73,Livrée,35.0432,17.5216,0,9.561599999999999,2025-08,16,5010.4933
CMD100230,2025-09-22,C0254,Brazzaville,Beauté,Produit_Beauté_9,24.01,1,0.01,8.77,Mobile Money,Google Ads,6.29,Livrée,23.7699,11.88495,0,-3.1750499999999997,2025-09,15,3649.3196
CMD100231,2025-10-06,C0117,Kinshasa,Mode,Produit_Mode_5,34.65,1,0.12,7.06,Virement,Google Ads,4.53,Livrée,30.491999999999997,13.7214,0,2.1313999999999993,2025-10,16,6956.0992
CMD100233,2025-09-19,C0293,Abidjan,Électronique,Produit_Électronique_19,495.15,3,0.04,7.12,Paiement à la livraison,Influenceur,7.62,Livrée,1426.0319999999997,285.2064,0,270.46639999999996,2025-09,18,4970.131899999999
CMD100234,2025-07-30,C0166,Dakar,Maison,Produit_Maison_45,174.43,2,0.23,7.1,Paiement à la livraison,Instagram Ads,13.67,Livrée,268.6222,94.01777,0,73.24777,2025-07,16,3322.9825
CMD100235,2025-10-01,C0054,Douala,Mode,Produit_Mode_26,20.37,2,0.25,4.17,Carte,Google Ads,3.71,Livrée,30.555,13.74975,0,5.869750000000001,2025-10,22,8078.2427
CMD100236,2025-09-18,C0453,Abidjan,Mode,Produit_Mode_5,45.03,3,0.15,6.75,Mobile Money,Instagram Ads,6.03,Livrée,114.8265,51.671925,0,38.891925,2025-09,2,173.3161
CMD100237,2025-11-08,C1086,Douala,Maison,Produit_Maison_23,82.1,1,0.29,6.52,Virement,Instagram Ads,5.83,Livrée,58.29099999999999,20.401849999999996,0,8.051849999999996,2025-11,3,931.1876
CMD100238,2025-12-13,C0483,Douala,Maison,Produit_Maison_13,44.82,3,0.1,2.03,Virement,Instagram Ads,9.94,Annulée,0.0,0.0,0,-11.969999999999999,2025-12,2,51.0082
CMD100239,2025-08-14,C1556,Dakar,Électronique,Produit_Électronique_12,257.31,1,0.12,5.8,Carte,Instagram Ads,6.3,Livrée,226.43280000000001,45.28656000000001,0,33.186560000000014,2025-08,2,226.43280000000001
CMD100240,2025-12-08,C0386,Brazzaville,Beauté,Produit_Beauté_44,24.97,3,0.04,2.42,Paiement à la livraison,Email,0.81,Livrée,71.91359999999999,35.956799999999994,0,32.72679999999999,2025-12,13,2558.29345
CMD100241,2025-11-22,C1279,Abidjan,Maison,Produit_Maison_10,81.2,1,0.07,8.37,Virement,Email,1.8,Livrée,75.51599999999999,26.430599999999995,0,16.260599999999993,2025-11,1,75.51599999999999
CMD100242,2025-10-21,C0226,Kinshasa,Beauté,Produit_Beauté_38,30.38,2,0.1,2.68,Virement,Google Ads,5.34,Livrée,54.684,27.342,0,19.322,2025-10,13,2685.1963
CMD100243,2025-07-15,C0037,Dakar,Électronique,Produit_Électronique_3,380.27,1,0.18,4.7,Paiement à la livraison,Instagram Ads,7.68,Livrée,311.8214,62.36428,0,49.98428,2025-07,16,3098.5544999999997
CMD100244,2025-07-15,C0146,Kinshasa,Électronique,Produit_Électronique_40,373.84,3,0.28,5.18,Carte,Instagram Ads,7.67,Retournée,807.4943999999999,161.49887999999999,1,-12.849999999999994,2025-07,17,5860.3018999999995
CMD100246,2025-11-24,C0658,Abidjan,Électronique,Produit_Électronique_4,255.25,3,0.03,9.79,Mobile Money,Email,0.5,Livrée,742.7775,148.55550000000002,0,138.26550000000003,2025-11,3,2032.2057
CMD100248,2025-12-13,C0126,Dakar,Maison,Produit_Maison_34,91.73,2,0.1,6.49,Paiement à la livraison,Email,1.3,Livrée,165.114,57.789899999999996,0,49.9999,2025-12,14,5554.291700000001
CMD100249,2025-11-11,C0745,Kinshasa,Maison,Produit_Maison_25,118.29,2,0.09,8.49,Virement,Instagram Ads,11.22,Livrée,215.28780000000003,75.35073000000001,0,55.64073000000002,2025-11,2,875.431
CMD100250,2025-10-13,C1390,Abidjan,Mode,Produit_Mode_5,22.45,1,0.13,7.52,Virement,Influenceur,15.04,Livrée,19.531499999999998,8.789174999999998,0,-13.770825,2025-10,4,1293.2180999999998
CMD100251,2025-09-23,C0347,Douala,Maison,Produit_Maison_22,153.94,1,0.01,7.44,Mobile Money,Email,1.29,Livrée,152.4006,53.34021,0,44.61021,2025-09,20,4794.5428999999995
CMD100252,2025-07-21,C0072,Abidjan,Électronique,Produit_Électronique_42,378.35,2,0.16,7.39,Virement,Instagram Ads,10.61,Livrée,635.628,127.12560000000002,0,109.12560000000002,2025-07,18,3326.3089999999997
CMD100253,2025-12-26,C0264,Brazzaville,Électronique,Produit_Électronique_20,564.74,2,0.1,7.69,Carte,Influenceur,19.92,Livrée,1016.532,203.30640000000002,0,175.69640000000004,2025-12,7,3843.8667
CMD100254,2025-11-21,C0168,Douala,Maison,Produit_Maison_42,103.05,3,0.1,4.84,Carte,Instagram Ads,5.13,Livrée,278.235,97.38225,0,87.41225,2025-11,17,6451.1315
